title,channel_id,view_cnt,like_cnt,dislike_cnt,class,love_ratio,subscribe_cnt,Replay_Gain,BPM,Dissonance,Pitch_Salience,Gender,Danceability,Genre_Alternative,Genre_Blues,Genre_Electronic,Genre_FolkCountry,Genre_FunkSoulRNB,Genre_Jazz,Genre_Pop,Genre_RapHippop,Genre_Rock,Mood_Acoustic,Mood_Aggressive,Mood_Electronic,Mood_Happy,Mood_Party,Mood_Relaxed,Mood_Sad,Mood_MirexC1,Mood_MirexC2,Mood_MirexC3,Mood_MirexC4,Mood_MirexC5,Atonal,Instrumental,Bright_Timbre
Suby Cheng鄭舒尹 - Take Me There（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,15616,112,7,0,94.11764705882354,1580000,-12.80601692199707,104.92556762695312,0.4610501229763031,0.5130224227905273,0.8072801232337952,0.6850731372833252,0.0448479987680912,0.12550824880599976,0.04381207376718521,0.15937888622283936,0.024251116439700127,0.15095382928848267,0.1822132766246796,0.034849975258111954,0.23418459296226501,0.2537737190723419,0.028816565871238712,0.1864033937454224,0.5053805112838745,0.2767902910709381,0.8283860087394714,0.5998119115829468,0.15622834861278534,0.4821069836616516,0.2358149588108063,0.11315648257732393,0.012693230994045734,0.01575593091547489,0.02446181140840054,0.967970609664917
張震嶽 ayal komod【貪心 Greed】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,454402,6628,124,1,98.16350710900474,2510000,-8.913002014160156,178.20584106445312,0.4703717529773712,0.6968020796775818,0.6349166631698608,0.2346797585487365,0.031122762709856037,0.4078319072723389,0.03695090487599373,0.027196833863854408,0.016106775030493736,0.049928124994039536,0.01343405805528164,0.04988694190979004,0.36754170060157776,0.9149728417396544,0.1508978307247162,0.5153976678848267,0.014707052148878574,0.3626547157764435,0.9088652729988098,0.702018678188324,0.14311428368091586,0.07957529276609421,0.06497438997030258,0.12875257432460785,0.5835834741592407,0.9838678240776062,0.0007196588558144867,0.004616378340870142
TIA袁娅维《呃》官方MV(Official Music Video),UCFUhDDZ0O_Ee615gI4dA_oQ,17648,281,5,0,98.25174825174825,15100,-11.975597381591795,108.01266479492188,0.3882277309894562,0.5902466177940369,0.8005753755569458,7.872157370414358e-10,0.03496018052101135,0.13778038322925568,0.019762424752116203,0.17596913874149325,0.06430422514677048,0.03621393069624902,0.12839172780513766,0.09004624933004379,0.3125717341899872,0.052050776779651635,0.00010528423445066436,0.8835211396217346,0.007444456219673156,0.3806318938732147,0.951368510723114,0.992570161819458,0.027701940387487408,0.04874831438064575,0.7348853349685669,0.1781759262084961,0.010488505475223064,0.9969180822372437,0.014708812348544598,0.08083756268024445
李杰明 W.M.L -【去你的快樂】F Your Happiness | Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,147802,3569,38,0,98.94649293041309,154000,-12.287343978881836,94.96515655517578,0.4562804698944092,0.4721182584762573,0.0561714805662632,0.999559998512268,0.03520912677049637,0.044125478714704514,0.013664668425917624,0.15029478073120114,0.02337995544075966,0.1033262088894844,0.15423445403575894,0.4177652299404144,0.0580001026391983,0.03980891034007072,0.006325232796370983,0.7945772409439087,0.0013846838846802716,0.951207160949707,0.7337017059326172,0.8148921728134155,0.17132510244846344,0.18492025136947632,0.4336791932582855,0.1421581655740738,0.06791729480028152,0.801243007183075,0.003288482315838337,0.7120913863182068
盧一辰 Luyi [ 我想我很想很想你 Miss You So Much ] Official Music video(電影《帥T空姐》主題曲),UCCsUQXwhDj4iVlhG4VCq6Kg,134558,1282,30,0,97.71341463414635,1450000,-11.510881423950195,114.8210678100586,0.42965030670166016,0.4594877660274506,0.9228000640869141,0.2705329954624176,0.03320550546050072,0.02844941429793835,0.017621397972106934,0.4761811494827271,0.0037115686573088173,0.2486485987901688,0.14101086556911469,0.015485990792512894,0.03568551689386368,0.7465952038764954,0.004298447631299496,0.2069551944732666,0.7554417252540588,0.05866077542304993,0.8192846775054932,0.8095310926437378,0.10571175068616867,0.3209919631481171,0.40637367963790894,0.1296442449092865,0.037278372794389725,0.14623838663101196,0.8183907270431519,0.9999887347221376
白安ANN [ 吾愛無愛 Loveless ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,694637,4327,78,1,98.22928490351873,2250000,-4.401470184326172,103.0794448852539,0.3765070140361786,0.5317660570144653,0.31430867314338684,0.01820479519665241,0.168681338429451,0.023559296503663063,0.016322297975420952,0.5292770266532898,0.003961046691983938,0.014438627287745476,0.17933206260204315,0.0006245414260774853,0.0638037621974945,0.985952854156494,3.233793904655613e-05,0.08308497071266174,0.008556344546377659,0.0004936687764711678,0.975139617919922,0.9865460991859436,0.017747869715094566,0.013580162078142166,0.9520605802536012,0.01632029190659523,0.0002910786715801805,0.106011301279068,0.3033905029296875,0.8006998300552368
CoCo  Lee 李玟 Fancy (Official HD MV),UCbsOWv8B8hVH8JxgJjmqc_A,227285,4598,188,1,96.07187630589219,28300,-5.104564666748047,109.9717788696289,0.4636257886886597,0.4982946515083313,0.8064928650856018,0.9994856119155884,0.009159602224826813,0.06348368525505066,0.13017459213733673,0.011125766672194004,0.05507998168468475,0.05354560911655426,0.02380483597517013,0.5535269379615784,0.10009898990392684,0.0036600700113922358,0.25893861055374146,0.7118998169898987,0.5778936147689819,0.8706739544868469,0.8368582725524902,0.05868808552622795,0.20301613211631767,0.2964611351490021,0.04117722436785698,0.3837162256240845,0.07562928646802902,0.963267982006073,0.0458388589322567,0.17273671925067902
孫盛希 Shi Shi【Let Me Fall】電影『聖人大盜 』片尾曲 Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,257776,4534,37,1,99.19054911397943,2510000,-8.437938690185549,145.92117309570312,0.3601301610469818,0.4674433469772339,0.7786296606063843,1.0572939008676731e-13,0.05239543691277504,0.21949271857738487,0.02813022024929524,0.31122201681137085,0.014464549720287325,0.04220283031463623,0.055036433041095734,0.006495045032352209,0.2705607414245605,0.052050776779651635,1.5106022146937906e-05,0.8840255737304688,0.0074430014938116065,0.06190134212374687,0.951368510723114,0.9926125407218932,0.009386910125613213,0.009665222838521005,0.9496681690216064,0.0308740995824337,0.0004055839672219008,0.11576145142316815,0.5810399651527405,0.8268824815750122
許莉潔 ZJ Hsu 療傷共鳴情歌【痊癒Healing 】 Official Music Video,UCnCaZrcYtQ_nYuW7_4eQdDA,481238,2912,24,1,99.1825613079019,67000,-5.146276473999023,161.4990234375,0.3719521760940552,0.5562924742698669,0.6313572525978088,3.000000963794547e-14,0.05130812898278237,0.13639111816883087,0.007944955490529537,0.5822283029556274,0.0058217034675180895,0.025303253903985023,0.06952247023582457,0.002044577617198229,0.11943548917770384,0.052050776779651635,2.3477705326513387e-06,0.8840262889862059,0.0074430014938116065,0.04172077775001527,0.951368510723114,0.992612600326538,0.01128552109003067,0.019732119515538216,0.8820463418960571,0.08541654050350189,0.0015194700099527836,0.7748134732246399,0.8572830557823181,0.8535436391830444
陳珊妮 Sandee Chan - 玉女穿梭 Fair Lady Works Shuttle ft. 鍾玉鳳Chung YuFeng (Official Music Video),UC945VeRnnvcRLWkAMyW_iwA,41057,1321,11,0,99.17417417417417,19600,-8.512752532958983,137.00027465820312,0.38515228033065796,0.5258537530899048,0.9803378582000732,0.041391469538211816,0.20801995694637296,0.019697913900017745,0.09472426027059556,0.2844619154930115,0.008520592004060745,0.2916480302810669,0.05287274718284607,0.012690418399870396,0.02736416086554528,0.7903679609298706,0.00013621471589431167,0.17946405708789825,0.14039789140224454,0.0067604612559080115,0.987908899784088,0.6992005109786987,0.042868196964263916,0.4561740756034851,0.1021786779165268,0.3921556770801544,0.006623367313295603,0.05650774389505385,0.8024635910987854,0.8249554634094238
曾沛慈 Pets Tseng《我在你家樓下等你 Waiting For》Official Music Video,UC8CEtxKYs-TjTTxl1--7Xmw,254370,2516,20,1,99.21135646687698,0,-9.495977401733398,110.31422424316406,0.3520312607288361,0.4861711263656616,0.2303626388311386,1.1424485801825313e-09,0.08438356965780258,0.16363394260406494,0.011908959597349169,0.33807018399238586,0.012123888358473778,0.034945566207170486,0.19348374009132385,0.009000278078019619,0.15244987607002258,0.052050776779651635,4.2549436329863966e-06,0.8500347137451172,0.009551058523356916,0.05019029974937439,0.951331913471222,0.990650475025177,0.011752212420105934,0.017397958785295486,0.9597283005714417,0.010754087008535862,0.0003674170293379575,0.9817510843276978,0.0985759049654007,0.17768020927906036
印子月 & Young-G《拜託拜託》【竹馬鋼琴師 Childhood Sweethearts Pianist OST電視劇插曲】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,14922,147,7,0,95.45454545454545,119000,-9.834362030029297,131.9473876953125,0.448846697807312,0.5230918526649475,0.9664873480796814,0.96354877948761,0.007851931266486645,0.05311794579029083,0.028876259922981262,0.035129085183143616,0.07318062335252762,0.028874948620796207,0.04304742068052292,0.6641062498092651,0.06581556051969527,0.017156178131699562,0.023910608142614358,0.8803774118423462,0.3765469491481781,0.9726241827011108,0.4447591006755829,0.06080155447125435,0.07823946326971054,0.3737192153930664,0.08121003210544586,0.4381601512432097,0.02867114171385765,0.981473445892334,0.04810364544391632,0.9429956078529358
八三夭831【不搖滾】feat. 房東的貓 Official Music Video,UCaPW6qDNWLlhDdSmfW7MTPw,1326706,12520,123,1,99.02712963695325,75500,-7.1731224060058585,153.21746826171875,0.4351160526275635,0.5789968371391296,0.5308592319488525,0.09888533502817154,0.28312093019485474,0.027200283482670784,0.057601183652877815,0.36243972182273865,0.007111417129635811,0.01799657940864563,0.1548195779323578,0.004007168579846621,0.08570313453674316,0.6822695136070251,0.0007245985325425862,0.13463568687438965,0.537056028842926,0.010166779160499571,0.9329283833503724,0.9345634579658508,0.012739869765937328,0.03285612165927887,0.9086650013923644,0.04501306638121605,0.0007259654230438173,0.0009433389059267936,0.02497141808271408,0.9216335415840148
MAYDAY五月天 [ 倔強 Persistence ] feat.周杰倫 Official Live Video,UC7ovu6a8ydIbDy0fAKmoZ9A,2237302,21251,401,1,98.14797709218549,2250000,-5.8256473541259775,153.3570098876953,0.4599986076354981,0.5703801512718201,0.9402807354927064,0.1490384191274643,0.12153641134500505,0.06160277128219605,0.14870743453502655,0.14212748408317566,0.008369243703782558,0.03185891732573508,0.03303033858537674,0.008392982184886929,0.4443744122982025,0.08299039304256439,0.022205719724297523,0.149729385972023,0.9229417443275452,0.1315097063779831,0.3451262414455414,0.5182158350944519,0.249169796705246,0.16613568365573886,0.3428884446620941,0.15247607231140134,0.08933001011610031,0.0035310711245983843,0.13371501863002774,0.3494528830051422
[avex官方HD] 盧子杰 James Lu – 14 (Feat. 屁孩Ryan & 柯政宏) 官方歌詞版MV,UCH1AHDav6J-2XYkl243Uj3Q,1324709,18690,174,1,99.07760814249365,235000,-1.8864002227783203,151.53546142578125,0.4426948726177216,0.4956011772155762,0.32509300112724304,0.05543132498860359,0.05294052138924599,0.3152326643466949,0.0038052003365010014,0.3609096109867096,0.010715030133724213,0.1719396412372589,0.06615528464317323,0.0027483247686177488,0.015553717501461506,0.4491994082927704,0.0010683153523132203,0.37642353773117065,0.00021510400983970607,0.25261422991752625,0.974646270275116,0.7977628111839294,0.12521183490753174,0.10422295331954956,0.6580384969711304,0.10346116125583647,0.009065533056855202,0.6395886540412903,0.001798535929992795,0.4073371589183808
黃明志Namewee【哥抽菸 Ain’t A Cigarette】@亞洲通話 Calling Asia,UCFUtqTcgJgRnmZ3tMU6P74Q,2932157,38154,1680,1,95.78249736406086,2210000,-4.083108901977538,128.82554626464844,0.429363489151001,0.4587036371231079,0.9199387431144714,0.2917139828205109,0.1898847222328186,0.0574197843670845,0.08335302025079727,0.08028557896614075,0.007965142838656902,0.4821384251117706,0.05577128008008003,0.008804822340607643,0.034377213567495346,0.8495926260948181,0.00025347305927425623,0.5493888854980469,0.02707626111805439,0.024421269074082368,0.9763148427009584,0.9371950030326844,0.0556594617664814,0.02592276968061924,0.8758243918418884,0.030705792829394337,0.011887610889971256,0.8229888677597046,0.4622887074947357,0.022199567407369614
大支/Dwagie【霸凌王/Tryna Bully】,UCOg5bW6zcbvji5K4BRvQCUw,140357,8501,217,0,97.51089699472357,143000,-11.705680847167967,115.71007537841795,0.4565078020095825,0.4677084386348725,0.9785923361778259,0.8958911299705505,0.02366012893617153,0.12292012572288513,0.06950613111257553,0.06949274241924286,0.034391697496175766,0.08999443054199219,0.12715603411197662,0.4229864776134491,0.03989224508404732,0.1592959761619568,0.0010897819884121418,0.8496217727661133,0.7709866166114807,0.8541836142539978,0.7801106572151184,0.3019064664840698,0.12210360914468765,0.2960518300533295,0.2524219751358032,0.30000367760658264,0.02941889874637127,0.9891493916511536,0.07611861824989319,0.13541723787784574
张靓颖-星途 MV|Jane Zhang-Exeed(Official Music Video),UCqCKCd2zu1Kwi9SdPnsOBbQ,98491,1998,44,0,97.84524975514202,90700,-5.351938247680664,118.15127563476562,0.3908171057701111,0.4850083291530609,0.2408924698829651,0.030443876981735236,0.05123583972454071,0.01702697202563286,0.2640688121318817,0.04284480959177017,0.04919079318642616,0.50818932056427,0.042742058634757996,0.010121781378984451,0.01457958947867155,0.9038642048835754,0.0005566773470491171,0.6526622772216797,0.0007275709649547935,0.005820315331220628,0.9955613017082214,0.8919344544410706,0.055632784962654114,0.049252640455961234,0.6764094829559326,0.19352459907531736,0.025180481374263763,0.06097241118550301,0.9999933242797852,0.056147415190935135
张靓颖-一心一爱 MV|Jane Zhang-One Heart One Love(Official Music Video),UCqCKCd2zu1Kwi9SdPnsOBbQ,28495,711,5,0,99.30167597765363,90700,-8.016546249389647,118.466552734375,0.3682872653007507,0.5056512355804443,0.6116011142730713,0.05145126208662987,0.08320613205432892,0.032150454819202416,0.030560733750462525,0.2318315953016281,0.01385542657226324,0.5016910433769226,0.09500188380479813,0.0018213734729215505,0.009881353005766869,0.6561101675033569,0.0001518743229098618,0.28501439094543457,0.010046178475022316,0.006147008389234543,0.9984158277511596,0.8565738797187805,0.04040801525115967,0.046340662986040115,0.8141487836837769,0.09655304253101347,0.0025494962465018034,0.6511455774307251,0.35046035051345825,0.5403828620910645
好樂團 GoodBand ─ 反正存不了錢，那就再買一件（feat. 蔡哥 & 曹小歐） Official Music Video,UCyhTOPmMeUL4inFgjaA4QxA,145118,7471,69,0,99.08488063660478,71200,-8.8746337890625,120.06867980957031,0.4571568667888642,0.504712700843811,0.6204030513763428,0.12894372642040253,0.011418458074331284,0.7248572707176208,0.010691586881875992,0.02092397212982177,0.03950232267379762,0.05173442140221597,0.012279649265110493,0.022652458399534225,0.10593987256288527,0.06419640779495239,0.005335708148777485,0.8144501447677612,0.03046547807753086,0.5513796210289001,0.9494275450706482,0.5177897810935974,0.11528119444847107,0.1732059121131897,0.1132764369249344,0.4911119043827057,0.10712455213069916,1.0,0.8755843639373779,0.2496926784515381
田亞霍Elvis  Feat. 小賴 賴晏駒【是誰忍心刀了我 Who bears to knife me?】Official Music Video,UCNdi__cyJxXiuVDP1KAfSmg,411039,9448,235,1,97.5730661984922,115000,-1.4970417022705078,149.85736083984375,0.3936352729797363,0.5381492972373962,0.8725973963737488,0.08906815201044083,0.07486467808485031,0.18874214589595795,0.0748952254652977,0.2276250571012497,0.0603921189904213,0.1994110345840454,0.06777079403400421,0.02835746295750141,0.07794147729873657,0.19640712440013885,7.720114808762446e-05,0.4545773565769196,0.1159074455499649,0.016624493524432182,0.9815610647201538,0.7879016399383545,0.04709042236208917,0.1512482911348343,0.6790758371353149,0.113201841711998,0.009383604861795902,0.02365114353597164,0.8386543393135071,0.7177991271018982
妮可醬 NekoJam【有鬼 feat. 黃鴻升This Way feat. Alien Huang】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,30671,442,29,0,93.84288747346072,2510000,-11.108089447021484,123.6241455078125,0.4056427180767059,0.3233739137649536,0.9073927402496338,0.6602468490600586,0.10384074598550797,0.020581895485520363,0.2611458897590637,0.030334891751408573,0.024339677765965455,0.09193160384893416,0.09368188679218292,0.3235712349414825,0.05057215318083763,0.18202939629554749,0.008576485328376293,0.7705581188201904,0.006467374972999096,0.2187557369470597,0.9805625677108764,0.4559853374958038,0.113681361079216,0.20325693488121035,0.5221863985061646,0.062535859644413,0.09833946079015732,0.999997854232788,0.994945764541626,0.0033995760604739193
方泂鑌（A-Bin）&秦宇子【五月雪】HD 官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,37348,349,10,0,97.21448467966574,355000,-8.83015251159668,129.87303161621094,0.4491158425807953,0.5853811502456665,0.3993779420852661,0.00547820795327425,0.13663628697395325,0.06251337379217148,0.0221860334277153,0.1253816932439804,0.04368918761610985,0.28108763694763184,0.023865170776844025,0.060214001685380936,0.2444266378879547,0.05209881439805032,0.019260052591562268,0.8654876351356506,0.0007822468760423362,0.9191721081733704,0.945207953453064,0.9670161604881288,0.1923391371965409,0.1286831498146057,0.22321544587612152,0.3218100070953369,0.13395226001739502,0.9716507196426392,0.8892461657524109,0.04305680468678474
楊乃文 Naiwen Yang 【悔過書 Repentance】Official Music Video,UCvgowwd4EPdfzDqmXQX0vKA,356079,1779,27,1,98.50498338870432,0,-12.932220458984375,90.1273193359375,0.4412774741649628,0.5415285229682922,0.4738755822181702,0.5593491196632385,0.05716073513031007,0.10027188062667848,0.12675149738788605,0.1805701404809952,0.06298358738422394,0.09387796372175217,0.1706600785255432,0.1474190503358841,0.060305070132017136,0.05225237831473351,0.021717064082622528,0.9383054971694946,0.004683021456003189,0.8988179564476013,0.9316177964210508,0.9508360624313354,0.19263631105422974,0.09372343122959136,0.4216955602169037,0.173643559217453,0.1183011457324028,0.9958046674728394,0.5693653225898743,0.03448333963751793
張立昂Marcus C - 我們之間 Between Us 2.0 ( DJ Ken Lin Remix ) Official Audio,UCVe_k-wY7f8nxaGgnium--w,31151,769,1,0,99.87012987012987,40900,-10.437667846679688,139.642578125,0.4609373509883881,0.4430252015590668,0.2932910025119781,0.9849982261657716,0.10828997939825058,0.19975703954696647,0.11928753554821014,0.07478161156177521,0.04313071072101593,0.08374211192131042,0.08470549434423448,0.05582961440086365,0.23047591745853424,0.09326211363077164,0.02518841065466404,0.5586014986038208,0.27908605337142944,0.5554723739624023,0.7382786273956299,0.2732452154159546,0.2274771183729172,0.2806793749332428,0.322823166847229,0.11782925575971605,0.05119108408689499,0.9512072801589966,0.18208569288253784,0.7901644110679626
怕胖團PAPUN BAND《 2049 》Music Video,UC7YH4dd3duJziqGEN2_SxAw,123758,790,15,0,98.13664596273291,30500,-8.526214599609375,178.20590209960938,0.4810319542884826,0.4976742565631866,0.9578218460083008,0.5855866074562073,0.1738312989473343,0.10087498277425766,0.2318489700555801,0.010259093716740608,0.01735334470868111,0.02903029508888721,0.016488019376993183,0.034096695482730865,0.38621729612350464,0.01562550477683544,0.9017159342765808,0.6073222756385803,0.6370939016342163,0.6608797907829285,0.32060542702674866,0.17136745154857635,0.221877783536911,0.02894827909767628,0.0389007106423378,0.044711180031299584,0.6655620336532593,0.8884596228599548,0.8708557486534119,0.0007991474121809006
李佳歡Kar Fun -《過期了Expired 》(Official Music Video),UCBVRZrlm8LJrK2QRBFsmnMA,330985,2014,29,1,98.58051884483602,1440,-6.387441635131836,147.87071228027344,0.4169202148914337,0.4999186098575592,0.8779935836791992,0.10945506393909454,0.07033547013998033,0.10364098846912384,0.032308164983987815,0.4900413453578949,0.011820487678050995,0.1397695690393448,0.11927177011966705,0.002507426543161273,0.03030478022992612,0.941617786884308,0.00025128386914730067,0.33401474356651306,0.008919497020542622,0.01191948913037777,0.969527304172516,0.9139017462730408,0.024497399106621742,0.01814061217010021,0.9422374367713928,0.014178518205881119,0.000946034153457731,0.0030721407383680344,0.5360052585601807,0.8239453434944153
魏嘉瑩 Arrow Wei【我還是不懂】Official Music Video（HIStory3 那一天 片尾曲）,UCl__rQRN5o5OrozeUNOOIDA,1226048,5431,54,1,99.0154968094804,44300,-10.117900848388672,85.75486755371094,0.431850790977478,0.4578066766262054,0.9508517980575562,0.19253814220428467,0.03013405576348305,0.11422663182020187,0.00848102755844593,0.1753641664981842,0.03117302060127258,0.2930275499820709,0.23759381473064425,0.04629241302609444,0.06370731443166733,0.11738111078739165,0.0009419854031875733,0.3747470676898956,0.007403422147035599,0.6581662893295288,0.9528441429138184,0.7554256319999695,0.02378922700881958,0.37877702713012695,0.5314825177192688,0.058455135673284524,0.007496057078242302,0.6821935176849365,0.18752065300941467,0.967622458934784
鄧倫、阿蘭 - 等愛（官方歌詞版）- 電視劇《海棠經雨胭脂透》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,94404,879,20,0,97.77530589543937,1580000,-6.524513244628906,126.4942398071289,0.3770884871482849,0.4712459146976471,0.4838362038135529,0.04389932006597519,0.0950133427977562,0.04085803031921387,0.024300094693899155,0.2800206243991852,0.018290583044290543,0.3817486464977264,0.12066631019115448,0.0041305022314190865,0.03497185558080673,0.7810208797454834,0.002450054045766592,0.27935606241226196,0.0028267763555049896,0.011250101961195469,0.9984892010688782,0.8556026816368103,0.006825532298535109,0.005911267828196286,0.9748709201812744,0.0064704990945756435,0.005921794567257166,0.6745084524154663,0.9195135831832886,0.0182279534637928
陳昇 Bobby Chen【七天 Seven Days】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,85931,1476,47,0,96.913985554826,2510000,-7.656982421875,109.98204040527344,0.3555440008640289,0.4987983703613281,0.8649011254310608,0.021197445690631863,0.2301611453294754,0.003001591889187693,0.0062313261441886425,0.238738551735878,0.0064682248048484325,0.4260816276073456,0.07262852787971498,0.00029641969013027847,0.016392573714256287,0.9786835312843324,0.0001675236999290064,0.10042955726385117,0.017476247623562813,0.0048134252429008475,0.9827998280525208,0.9721643924713136,0.03324449807405472,0.03000733256340027,0.8887506723403931,0.04557983204722405,0.0024176689330488443,0.1811547726392746,0.9999918937683104,0.9767959713935852
蔡旻佑 Evan Yo《誰不想太多 Jealousy Syndrome》Official Music Video,UCQUsot01jVvJCPkdr7kymOA,104193,1909,19,0,99.01452282157676,5230,-1.0281524658203125,155.2779083251953,0.3929139971733093,0.5588559508323669,0.6203640103340149,3.000000963794547e-14,0.04115356877446175,0.3469805121421814,0.13334621489048004,0.04683538898825645,0.02426924929022789,0.03643238544464111,0.03173257783055305,0.016404114663600918,0.322845995426178,0.052050776779651635,0.00019440184405539185,0.8840262889862059,0.0074430014938116065,0.031554099172353745,0.951368510723114,0.992612600326538,0.01530503109097481,0.009944111108779907,0.8791187405586243,0.0835149884223938,0.012117106467485428,0.9630590677261353,0.8704692721366882,0.11626650393009184
張孟權JMC -《跟屁蟲Lovely Guy》(Official Lyric MV),UCBVRZrlm8LJrK2QRBFsmnMA,6758,190,3,0,98.44559585492227,1440,-7.00920295715332,97.8318862915039,0.4044431746006012,0.429233193397522,0.4789943099021912,0.1524677574634552,0.023576710373163223,0.13678047060966492,0.007052682805806398,0.07645891606807709,0.015599937178194525,0.6471745371818542,0.050636954605579376,0.02289590984582901,0.019823864102363583,0.9537434577941896,0.002285985741764307,0.4695201814174652,0.02206678688526154,0.046690892428159714,0.9490239024162292,0.912668764591217,0.09364520013332367,0.3213041424751282,0.3071662187576294,0.2587106227874756,0.019173793494701385,0.8859983086585999,0.4148218929767609,0.3908511996269226
黃奕儒Ezu [ 鬥陣 ] 2019年WBSC世界12強棒球錦標賽中華隊應援曲,UC7ovu6a8ydIbDy0fAKmoZ9A,256904,1738,19,1,98.91861126920888,2250000,-10.445650100708008,184.57025146484366,0.474717229604721,0.5567022562026978,0.07244503498077393,0.7052048444747925,0.05724383145570755,0.11580145359039308,0.06572472304105759,0.07503172755241394,0.03734715282917024,0.02743752114474773,0.05903187021613121,0.036661889404058456,0.5257198214530945,0.01714826375246048,0.6577988266944885,0.23595234751701355,0.6480881571769714,0.7590368986129761,0.4118828773498535,0.03920387849211693,0.13053230941295624,0.1667041927576065,0.09951125830411912,0.523907482624054,0.07934476435184479,0.09654270857572557,0.05397405847907066,0.8713868856430054
眼鏡仔,UCleo-V4Ewm-t8u_cOOqlt6g,112158,1515,94,0,94.15786202610317,2310,-12.744800567626953,80.2757568359375,0.4208452999591827,0.6141138672828674,0.7600911259651184,0.04916713759303093,0.035697415471076965,0.037864960730075836,0.1246960237622261,0.1960112750530243,0.0722915455698967,0.2992899715900421,0.08772249519824983,0.08620353788137436,0.06022276729345321,0.7772653698921204,0.0032765862997621307,0.30245456099510193,0.824324369430542,0.01984531432390213,0.9739665985107422,0.8626226782798767,0.06421124190092088,0.3201877772808075,0.3163354992866516,0.28710100054740906,0.012164470739662649,0.015842851251363754,0.4213946759700775,0.9338432550430298
周筆暢Bibi Zhou 《女流》官方版MV  月亮的潮汐引發的瘋狂 | 《LUNAR》,UCuQ1Xg05DTXtvSAHY891WFg,57714,399,53,0,88.27433628318585,2050,-2.6100635528564453,120.71954345703124,0.4351432919502258,0.589664101600647,0.2433384954929352,3.000000963794547e-14,0.027620555832982063,0.3107818365097046,0.042320165783166885,0.04885528236627579,0.031020443886518482,0.06578151881694794,0.023552613332867626,0.0034338429104536767,0.4466337561607361,0.052050776779651635,0.03728730231523514,0.8840261697769165,0.0074430014938116065,0.09455492347478868,0.951368510723114,0.9926125407218932,0.09581281244754793,0.058934062719345086,0.5951042175292969,0.21142323315143585,0.038725677877664566,0.9999991655349731,0.988490104675293,0.03048693388700485
9m88 - 如果可以 If I Could (Official MV),UCo95y8CD2JpOR5eePxB1a7w,240343,5464,94,1,98.30874415257287,68700,-3.219467163085937,139.72706604003906,0.3805197775363922,0.5794180631637573,0.3724373877048493,1.2742573662904988e-10,0.025543129071593285,0.3087302148342133,0.025659296661615368,0.0275898426771164,0.05198050662875176,0.4696682095527649,0.0139740239828825,0.00848073698580265,0.06837404519319534,0.052050776779651635,0.001471691532060504,0.8839184641838074,0.007443114183843136,0.07150479406118393,0.951368510723114,0.9926033020019532,0.06089309975504875,0.03827855736017227,0.3640425503253937,0.5245928168296814,0.01219298504292965,0.9868083000183104,1.0,0.007711425423622131
Sam Lin -《若你幸福》Official Music Video (首播抒情主打),UCo8MDVxK7vZywaz93EoVk3w,103379,2665,27,0,98.99702823179791,148000,-2.4976940155029297,128.06434631347656,0.41741612553596497,0.451911985874176,0.9754251837730408,0.3962514102458954,0.07528652250766754,0.04386136308312416,0.05221829190850258,0.2977767288684845,0.010772648267447948,0.2906953692436218,0.1634947955608368,0.018638988956809044,0.047255296260118484,0.44755494594573975,0.0009803978027775884,0.20654867589473724,0.01063650194555521,0.015369151718914509,0.9782813787460328,0.8174406290054321,0.039524689316749566,0.06146977469325065,0.748302698135376,0.1388995498418808,0.011803288012742994,0.15147370100021362,0.9707844257354736,0.1598881185054779
馬思純 Sandra Ma [ 安然 ] Official Music video(電影『大約在冬季』宣傳曲),UCCsUQXwhDj4iVlhG4VCq6Kg,19729,243,7,0,97.2,1450000,-7.9886436462402335,120.73641967773438,0.45030826330184937,0.5642747282981873,0.9301975965499878,0.4487547874450684,0.08121519535779953,0.08445507287979126,0.04538755118846893,0.2380093038082123,0.05570150539278984,0.15374168753623962,0.17472361028194427,0.03964180499315262,0.12712426483631134,0.9570611119270324,0.003122661029919982,0.3025447130203247,0.035926800221204765,0.15432660281658173,0.9674273133277892,0.7617388963699341,0.0686977282166481,0.16679012775421145,0.6599084138870239,0.09638191014528276,0.008221844211220741,0.06285183876752852,0.001204787869937718,0.7889963984489441
