title,channel_id,view_cnt,like_cnt,dislike_cnt,subscribe_cnt
張碧晨《不及雨》官方 Official MV,UCzEjVCgkDj73bNHYvZmXs8A,121119,932,35,2140
LuHan鹿晗新歌《时间停了》MV 中英文版   唱给一起成长的你们,UCk86qnXDmBwX4sKI5dHAdcw,520767,17914,190,124000
安德烈波伽利 Andrea Bocelli & 張惠妹 aMEI - If Only（官方MV）,UCgQ8olRhkepJWlVF9IVmPGQ,674116,9535,159,718000
Gen Neo 梁根榮 - 從今以後 （官方MV）,UCB9L3CsAqxnTX-X78G7iUzQ,263359,4703,26,27900
LuHan鹿晗_The Moment_Official Music Video,UCs8vzRkxMRGW5x7AGwPOWtQ,233706,19955,61,677000
Khalil Fong (方大同)－Throw It Off Official Music Video,UC1GmSf_j9wopqsw0_f06hxw,193819,4510,33,87000
任然 - 愛的童話 Love Story（官方歌詞版）- 電視劇《涼生，我們可不可以不憂傷》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,182524,1201,29,1580000
徐良 Xu Liang - 考慮到可能再也見不到你（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,53863,613,23,1580000
天生無懼 - Julia Wu 吳卓源｜Official Music Video,UCXIfiWFXOYGpcGHY0PALO7g,768542,4339,147,159000
陳潔儀 Kit Chan【享受寂寞】官方歌詞版MV（繁體）,UC0AKdnSWC3Saxw0aW-oY4Lg,42318,301,6,4480
Li Jian Qing李劍青 [ 找到你 LOST，FOUND ]  (電影《找到你》同名主題曲) Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,41093,225,14,2260000
孟慧圓、張赫宣 - 如果我們相愛 If We Are Fall In Love（官方歌詞版）- 電視劇《涼生，我們可不可以不憂傷》情感插曲,UCEsinqZjZ11w0T9ZvyKIr6A,90275,399,22,1580000
ONER 坤音四子【炫實 DAZZLE】Official Music Video(4K),UCPcF3KTqhD67ADkukx_OeDg,57290,1193,53,2510000
Go Go Rise美好前程【看著天空不說話 Looking at the sky silently】Official Music Video,UCN4Kjmud00YR7yRmteivJ1g,14570,286,9,2330
汪蘇瀧 Wang Sulong - 黎明降臨之前 The Fire Rises（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,82425,843,44,1580000
是元介Jay Shih《偕老》Official Music Video,UCwDvsPf7ZEXeVb7Dn4XaxsQ,581133,13484,136,5180
Rocket Girls (火箭少女101) - Light / Official MV,UCtnHII2-3rtd_udNKXijJ-A,4019105,48425,1609,118000
蔡佩軒 Ariel Tsai【禮物】(Blessings) 4K MV 官方版,UCt1g7JuMPxb1NYRvn3JCA4Q,1684669,11466,291,611000
陳零九 Nine Chen X 麻吉弟弟 Machi DiDi​【特製溫柔 Special Fondness】Official Lyric Video,UCPcF3KTqhD67ADkukx_OeDg,60783,619,27,2510000
Lara梁心頤最新抒情歌【最愛的痛】Precious Pain OFFICIAL MV,UCVNUjsLN4sbQHIfFclaK6qQ,126517,1350,40,26200
黃奕儒 Ezu [ 美味關係Bitter Sweet of Love ] feat.吳心緹 Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,144278,725,16,2260000
黃明志 Namewee ft.DJ KOO @TRF【Boy Meets Girl 2020 Remix】八零後哈日電音神曲改編,UCFUtqTcgJgRnmZ3tMU6P74Q,2716367,26056,531,2180000
Crispy脆樂團-《月亮圓不圓demo》,UCYlD1Fycb0CIZEaNOc4M7Ag,51415,548,12,24000
吳希澤 想你想到快瘋了MV /『流星花園』插曲,UCgULt0pmnPcW4_hFiPALdDg,1080417,29464,141,119000
那吾克熱《白日夢》官方 Official MV Ft.DK,UCzEjVCgkDj73bNHYvZmXs8A,46225,360,62,2140
林采欣 Bae【可樂 Cola】官方MV-韓劇「對我說謊試試」片頭片尾曲、「操作」片頭曲、「鬼怪」片尾曲,UC5CTH2h-cEHHxAeu7pbj9GA,9182584,20575,809,0
Kelly于文文-過去  (電影『江湖兒女』角色主題曲) MV版,UCui4VfNzVKgrdqk5OC2zrpQ,261075,516,24,5980
小球 (莊鵑瑛)《續 Freedom》Official Music Video,UCgQ8olRhkepJWlVF9IVmPGQ,814794,1935,60,718000
BCW FT. A-FLIGHT《PLAY NO GAMES》[Official Music Video],UCgQ8olRhkepJWlVF9IVmPGQ,211870,2594,80,718000
HUSH - [ 流明 ] Official Music Video,UCTn2cDYFfL7cP4rSX6qRzfQ,167836,425,11,11900
郁可唯 Yisa Yu - 地平線 The Horizon（官方歌詞版）- 電視劇《如若巴黎不快樂》片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,252862,1532,57,1580000
邱比 CHIU PI【孽緣 Doomed Love】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,25139,144,31,2510000
許茹芸 Valen Hsu《花粉症 Springtime Allergies》Official Music Video,UCcafEUHJRBM5ktRJCidbbsQ,921558,2042,72,18400
炎亞綸 Aaron Yan [ 親愛的怪物 Dear Monster ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,1163736,13030,173,1450000
品冠 Victor Wong 【孩子別忘了我】HD 高清官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,327074,504,16,354000
CORE ONE 《蝴蝶效應 Butterfly》Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,30999,526,16,424000
原子邦妮 Astro Bunny 【這樣我就能忘記你了】Official Music Video 官方完整版高畫質MV,UCiuMb0mv6XtwQjQQ95LnJHw,6539545,34883,470,110000
金志遙JIN &王艷薇Evangeline【地圖兜圈 The Map of Love】Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,70567,624,10,424000
陳勢安 Andrew Tan - 當面說 To Your Face  (華納官方 Official MV),UCahhtwM7JsaCxI-5BHLokYg,814120,3691,51,37900
汪蘇瀧 Wang Sulong - 第十二夜 Like A Butterfly（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,148349,1978,47,1580000
達西 Darcy【身邊 The Message】Official Music Video (4K),UCPcF3KTqhD67ADkukx_OeDg,28883,215,67,2510000
潘瑋柏 Will Pan  - Moonlight (feat. TIA RAY 袁婭維) (中文版)【華納 Official MV】,UC05G_SficL1XFNrHu5T43Gg,1323171,15773,237,120000
【搭錯車音樂劇】[ 現在才懂Just Know It Now ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,55543,505,12,2260000
卓義峯 Yifeng Zhuo -〈再見煙火〉Goodbye Firework【豐華唱片official 官方MV】,UCWuxankMMiLybinHy9JgP8w,27439684,65614,2266,194000
馬天宇 - 生生不息 The Everlasting（官方歌詞版）- 電視劇《涼生，我們可不可以不憂傷》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,442016,2246,99,1580000
陳潔儀 Kit Chan【諾貝爾】官方歌詞版MV（繁體版）,UC0AKdnSWC3Saxw0aW-oY4Lg,289092,325,8,4480
宋楚琳 Erin Song《TRULY》Official MV,UCeB6EkV6bgXBr0izj2re9nw,416727,2394,59,2350
星期二樂隊 The Tuesdays【如初 Just Like The Beginning】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,19941,89,19,2510000
李玖哲Nicky Lee-分身有術 (Official MV) 人際關係事務所片尾曲,UC41chTExU798wQeJiF26deg,7657317,17021,544,5960
那英《雪國遠方》【電視劇天坑鷹獵片尾曲 Eagles And Youngster OST】官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,161216,1407,35,113000
"Gen Neo 梁根荣,  Fei 霏 - 你 會不會（官方MV）",UCB9L3CsAqxnTX-X78G7iUzQ,631252,9794,64,27900
張立昂Marcus C《星空左右 You & I 》Official Music Video - 偶像劇「三明治女孩的逆襲」插曲,UCVe_k-wY7f8nxaGgnium--w,188019,2837,21,40800
饒舌大叔/Uncle rappers,UCOg5bW6zcbvji5K4BRvQCUw,103197,1790,113,141000
Finesse'Boy ft. DZKNOW & 瘦子 E-SO【Benz Remix】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,2495866,11290,1410,2510000
Never The Point - The Empire | From 'A Taiwanese Tale of Two Cities 雙城故事' 片尾曲 on Netflix,UCHJ2m6e8Lkw_m2VhRT119UQ,216216,2203,38,150000
【小腳怪】電影中文版主題曲【活得精彩】安那演唱,UC8XIx0eSj0onoJXa2iG0Rmw,45280,227,54,156000
陳潔儀 Kit Chan【最好的年紀】官方完整版MV,UC0AKdnSWC3Saxw0aW-oY4Lg,80189,461,18,4480
毛不易《芬芳一生》官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,489020,2199,46,113000
[avex官方HD] 孟耿如 Summer Meng - 走吧走吧 (Let’s Go) (電影[哈囉！有事嗎：我的水逆愛情]) 官方預告片主題曲 全曲歌詞版（Audio),UCH1AHDav6J-2XYkl243Uj3Q,39620,190,14,234000
孫盛希 Shi Shi【自我癒合 Self-Healing】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,691575,5334,105,2510000
CORE ONE《仲夏宣言 Let‘s Ride》Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,31824,424,16,424000
BCW《EGO》[Official Music Video],UCgQ8olRhkepJWlVF9IVmPGQ,114782,1572,48,718000
陳零九 Nine Chen feat 熊仔【一個人 Alone】Official Lyric Video,UCPcF3KTqhD67ADkukx_OeDg,270783,2959,57,2510000
黃奕儒 Ezu [ 你我 About Us ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,36365,214,3,2260000
依錚依靜Yi-cheng Yi-ching【心靈感應 Telepathy】Official Music Video,UCz-5I1ZGiXi88LdpK4AR6Vg,31712,136,3,692
鄧童天 - 心事（官方歌詞版）- 電視劇《如懿傳》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,192819,762,45,1580000
姚晨、馬伊琍《為你  For You》Official Music Video 電影《找到你》閨蜜主题曲,UCFtUq0ml-coWmD70Pt_urRA,52427,148,14,424000
潘瑋柏 Will Pan  - Moonlight (feat. TIA RAY 袁婭維) (English Ver.)【華納 Official MV】,UC05G_SficL1XFNrHu5T43Gg,9465758,62654,1259,120000
邱比 CHIU PI【反射 REFLECTION】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,24455,98,36,2510000
新歌【蹦蹦蹦 Watch Out】Lara梁心頤 OFFICIAL MV,UCVNUjsLN4sbQHIfFclaK6qQ,111196,1197,59,26200
莫宰羊 - 未接來電 missed call * M/V ***,UC2s5e7PX5VnFL0xUG_id9UA,6657793,46128,770,36100
Mayday feat. Slot Machine [ Don'ts Don'ts ]    [OT：傷心的人別聽慢歌 (貫徹快樂) ],UC7ovu6a8ydIbDy0fAKmoZ9A,230858,4307,150,2260000
于毅《她知道》【電視劇娘道片尾曲 Mother's Life OST】官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,36367,75,12,113000
林耕禾 - I Won't Be Afraid（官方版MV）- 公視人生劇展《小貓熊胖達的奇幻冒險》片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,129685,760,28,1580000
梁文音 Wen Yin Liang – 《給那年的自己》鋼琴LIVE版,UCgQ8olRhkepJWlVF9IVmPGQ,111491,1198,31,718000
S.H.E [ 十七 ] Official Music Video,UCxnAOmQrPxdJ-94GcBlfIWw,14735090,178431,3041,148000
G.E.M.【另一個童話 MY FAIRYTALES】Official Audio [HD] 鄧紫棋,UCQpe3zrQZeyeqI_BjRhdmFA,8531164,35902,875,1190000
"陳零九 Nine Chen【給我妳的愛 For me, Love】Official Lyric Video",UCPcF3KTqhD67ADkukx_OeDg,93991,684,53,2510000
邱比 CHIU PI【麻繩 TIE】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,24013,109,18,2510000
張震嶽 ayal komod x MC HotDog 熱狗 x 功夫胖 KUNGFU-PEN x 派克特 PACT 【再見Hip-Hop】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,3854970,30560,622,2510000
吳青峰〈請聽〉Official MV - 2018臺中世界花卉博覽會主題曲,UCDBKa4DLm_t3MjUgr_E-RDA,937081,12346,129,108000
BBT Feat. NINE PERCENT 王子異 - 暗戀（官方歌詞版）- 迷你劇《怦然心動備忘錄》主題曲,UCEsinqZjZ11w0T9ZvyKIr6A,86108,1546,26,1580000
汪蘇瀧 Wang Sulong - 曠夢 Sisyphus（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,182263,2349,43,1580000
陳零九 Nine Chen【真心不騙 I Mean It】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,1911005,6949,172,2510000
林耕禾 - 早就習慣 Get Used To（官方版MV）- 公視人生劇展《小貓熊胖達的奇幻冒險》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,65114,586,13,1580000
邱鋒澤FENG ZE X 文慧如BOON HUI LU【 憑什麼 Pride Of Love】Official MV,UCTKJ96FsE4sv86eSs8yNetw,1320987,15349,166,150000
亦帆 Canace - 綠世界 [Official Lyric Video],UCvOxdn_96ij7urV4dvvv12w,28167,117,7,36300
卓義峯 Yifeng Zhuo -〈人格分裂〉Dissociative Identity Disorder【豐華唱片official 官方MV】,UCWuxankMMiLybinHy9JgP8w,303069,2362,48,194000
阿杜 A-do《壞朋友 The Wrong Person》Official Lyrics Video【歌詞版MV】,UCzlIY_B9uPngUnRMtVVaGsg,67642,349,10,121000
周湯豪 NICKTHEREAL《I AM THE MAN》Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,1707373,17093,439,424000
陳勢安 Andrew Tan - 你不是我的 Not Mine Anymore  (華納official 高畫質HD官方完整版MV),UCahhtwM7JsaCxI-5BHLokYg,3797234,8019,266,37900
毛不易《借》官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,2145890,8975,230,113000
林浩楷、李志傑 - 沒睡（官方歌詞版）- 迷你劇《怦然心動備忘錄》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,24524,163,9,1580000
周蕙 Where Chou [ 夢不到你Dream Without You ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,71436,565,33,1450000
陳潔儀 Kit Chan【諾貝爾】官方歌詞版MV,UC0AKdnSWC3Saxw0aW-oY4Lg,39469,221,11,4480
Ken-G/健志  G CAR REMIX Ft.  DIZZY DIZZO (Prod. Huangfu),UCIYA4KPaldLA535gazqX66A,584894,4320,507,921000
信 Shin【萬王歸來】（《萬王之王3D》主題曲）HD 高清官方歌詞版 MV,UCQLXNMjfZXnEEGYqVwX2CoA,57757,385,20,390000
李榮浩 Ronghao Li - 貧窮或富有 Poverty or Wealth (華納官方歌詞版 Official Lyric Video),UCbGkxRgcnFTNNh3FDJOoJHA,1363052,7086,195,186000
MAYDAY五月天 [ 盛夏光年 ✕ HIP HOP MAN ] feat.歐陽靖 Official Live Video,UC7ovu6a8ydIbDy0fAKmoZ9A,484610,5569,226,2260000
雷佳 - 沉香流年（官方歌詞版）- 電視劇《如懿傳》片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,1203656,5184,197,1580000
Lay - Sheep (Alan Walker Relift),UCJrOtniJ0-NWz37R30urifQ,18739357,839078,18343,31000000
Van Ness Wu [Summertime Love] official video,UCgQ8olRhkepJWlVF9IVmPGQ,1109802,6349,114,718000
HUSH  - [ 換句話說 ] Official Music Video,UCTn2cDYFfL7cP4rSX6qRzfQ,213069,1323,23,11900
張立昂Marcus C《脫單會社 Anti-single Singles Club》Official Music Video - 電影【有五個姊姊的我就註定要單身了啊！】片尾曲,UCVe_k-wY7f8nxaGgnium--w,127785,1687,20,40800
JR紀言愷同名電影單曲_樂獄  Official Movie  Music Video,UC2ES13lolAoaLspZKawV-2g,88109,598,23,6660
撥接 - Julia Wu 吳卓源｜Official Music Video,UCXIfiWFXOYGpcGHY0PALO7g,2926527,22361,297,159000
孫八一 feat. 張震嶽《愛就別走》官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,24711,103,11,113000
王艷薇 Evangeline  -【天使親吻過的聲音 Angel's Voice】｜Official MV,UCHJ2m6e8Lkw_m2VhRT119UQ,1006830,8432,95,150000
孫浩然 - 五十度腹黑（官方歌詞版）- 迷你劇《怦然心動備忘錄》片頭曲,UCEsinqZjZ11w0T9ZvyKIr6A,25049,209,16,1580000
汪蘇瀧 Wang Sulong - 盜火（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,105422,1391,38,1580000
邱比 CHIU PI【神秘 MYSTICISM】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,24875,123,30,2510000
麻吉弟弟 MACHI DIDI【FLIGHT MODE 飛航模式】Official Music Video,UCU0LzI3rekPKvPPFYtaJgPg,97944,1693,52,275
『流星花園』插曲 非同小可MV - 王鶴棣,UCgULt0pmnPcW4_hFiPALdDg,3396703,111788,2552,119000
摩登兄弟劉宇寧《讓酒》【電視劇沙海插曲 Tomb of the Sea OST】官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,537699,3818,65,113000
關曉彤【安潔西公主 Gabrille】HD 高清官方完整版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,37975,451,173,354000
MAYDAY五月天 [ 後來的我們 ] feat.aMEI Official Live Video,UC7ovu6a8ydIbDy0fAKmoZ9A,5769989,21414,772,2260000
金志遙 JIN【瀑布Water Fall】Official Music Video,UCFtUq0ml-coWmD70Pt_urRA,117906,499,28,424000
12th - 審問自己（官方歌詞版）- 電視劇《許你浮生若夢》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,65683,605,15,1580000
阿杜 A-do《門後 Looking Forward》Official Lyrics Video【歌詞版MV】,UCzlIY_B9uPngUnRMtVVaGsg,104187,664,11,121000
婁藝瀟 Loura Lou - Naughty Ball (Official Music Video),UCFUhDDZ0O_Ee615gI4dA_oQ,18962,133,5,14800
【Lara梁心頤】千面獸 Thousand-Faced Beast [OFFICIAL 官方MV],UCVNUjsLN4sbQHIfFclaK6qQ,90301,1222,39,26200
尹毓恪【少年的銀河】HD 高清官方歌詞版 MV,UCAWnuGH5fKJKM-DiWrdbgJA,20527,198,9,354000
朱七 - 夏天已過去（官方歌詞版）,UCEsinqZjZ11w0T9ZvyKIr6A,20693,106,15,1580000
SEVENTEEN - 怎麼辦 (Oh My!) (Chinese ver.) (華納official HD 高畫質官方中字版),UCWHlzo1HmN2McgpEuAORDzw,886501,40106,179,487000
【好樂團 GoodBand】－淹沒我,UCyhTOPmMeUL4inFgjaA4QxA,217353,2096,19,70400
華為nova 3廣告主題曲 - Kimberley 陳芳語《心動拍拍》,UCws6agYzEzeRIAbtvKMpWwQ,153804,375,12,3330
Rocket Girls (火箭少女101) - 撞 / Official MV,UCtnHII2-3rtd_udNKXijJ-A,2340648,29492,2532,118000
林采欣 Bae Lin《北極熊》Official Audio,UCzlIY_B9uPngUnRMtVVaGsg,24138,89,12,121000
邱比 CHIU PI【藍海 BLUE OCEAN】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,24281,152,52,2510000
呆寶靜 Double J【Money on the Floor】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,123748,1565,312,2510000
MAYDAY五月天 [ 你不是真正的快樂+天空 ] feat.蔡依林 Official Live Video,UC7ovu6a8ydIbDy0fAKmoZ9A,8728846,31732,827,2260000
MAYDAY五月天 [ 離開地球表面三天三夜 ] feat.aMEI Official Live Video,UC7ovu6a8ydIbDy0fAKmoZ9A,1478917,7195,258,2260000
邵雨薇 Ivy Shao - 最接近永恆的事情 (東森創作【愛的3.14159】片尾曲) (官方 Official MV),UCStpPtoeQUYII1Jsbl0qf8A,3820463,17689,440,1490000
邵雨薇 Ivy Shao- 離我遠一點 (東森創作【愛的3.14159】插曲) (動態歌詞版 MV),UCStpPtoeQUYII1Jsbl0qf8A,1355602,9376,240,1490000
TANGRAM《向前衝》【電影大師兄宣傳推廣曲  Big Brother OST】官方動態歌詞MV (無損高音質),UCCZasUiMCAk7rxq4HqZjmKQ,33563,134,9,113000
反骨神曲【痘痘那邊】Official MV｜WACKYBOYS｜SkinLife｜助興7小時,UCEfetJrzg6OcXWWuX8uhdhw,12335320,121338,7262,1340000
毛不易、周深 - 梅香如故（官方歌詞版）- 電視劇《如懿傳》片尾曲,UCEsinqZjZ11w0T9ZvyKIr6A,1279153,5204,164,1580000
TANK-我在呢 片花版MV（電視劇《愛情進化論》插曲）,UCCsUQXwhDj4iVlhG4VCq6Kg,10918434,38076,686,1450000
Love Yourself 好好愛自己 - 萬芳 One-Fang｜【雙城故事 A Taiwanese Tale of Two Cities】主題曲 Official MV,UCnmEW0hRhpo62rE-S7M_lsg,542740,4426,115,7340
流星花園插曲『創造回憶』MV-王鶴棣 官鴻 梁靖康 吳希澤 演唱,UCgULt0pmnPcW4_hFiPALdDg,675794,10379,64,119000
邱比 CHIU PI【電影 IMAX】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,33512,302,25,2510000
魏嘉瑩 Arrow Wei [飛] feat. 鼓鼓 Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,81296,1343,39,2260000
F.I.R. [ 星火 Spark  ]電影「鬥魚」主題曲 Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,43286060,91884,8796,1450000
蕭敬騰 Jam Hsiao - 迷茫世代 Confused Generation (華納 official 官方MV),UCfhl-IDxUrEq6RW6604eGmA,424924,2970,85,208000
流星花園插曲『從來沒想到』MV - 王鶴棣、官鴻、梁靖康、吳希澤 演唱,UCgULt0pmnPcW4_hFiPALdDg,462072,8360,48,119000
陳潔儀 Kit Chan【月彎彎】官方完整版MV,UC0AKdnSWC3Saxw0aW-oY4Lg,368348,1579,33,4480
曾靜玟 Jing Wen Tseng - 把你寫進我的情歌裡 A Song For You（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,185796,2672,47,1580000
陳勢安 Andrew Tan - 壞掉的大人 How Did We End Up Here   (華納official 高畫質HD官方完整版MV),UCahhtwM7JsaCxI-5BHLokYg,2710167,10772,262,37900
苟瀚中《可能我還愛你 》（《 失戀留聲機》活動主題曲 ）官方 Official,UCzEjVCgkDj73bNHYvZmXs8A,20603,60,2,2140
黃奕儒 Ezu [ 失格 Lost in Love ] Official Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,44305,414,4,2260000
周蕙 Where Chou [ 再看我一眼 X 愛的路上我和你 X 今天不回家 ] Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,65655,556,39,1450000
許茹芸 Valen Hsu《愛就愛吧 Just Love》Official Music Video,UCcafEUHJRBM5ktRJCidbbsQ,1560062,7329,270,18400
田馥甄 Hebe Tien《自己的房間 Stay》- Official Music Video,UCCsUQXwhDj4iVlhG4VCq6Kg,1892972,17831,650,1450000
邵遠 - 浮生相伴（官方歌詞版）- 電視劇《許你浮生若夢》插曲,UCEsinqZjZ11w0T9ZvyKIr6A,46887,281,9,1580000
孔令奇 Jeffrey Kung Ft 張千C Jam【Don’t Stop】HD 高清官方完整版 MV,UCQLXNMjfZXnEEGYqVwX2CoA,21355,91,50,390000
婁藝瀟 Loura Lou - 繾綣 Lingering (Official Music Video),UCFUhDDZ0O_Ee615gI4dA_oQ,19715,134,4,14800
IVI ft. 李玖哲-不缺 (Official MV) 人際關係事務所片頭曲,UC41chTExU798wQeJiF26deg,2262565,4484,95,5960
邱比 CHIU PI【鐵塔 TT】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,26708,238,25,2510000
柯智棠 Kowen [ 給你/妳 To You/You ] Official Music Video,UC8wIQijqOBL13NQ2pHG1sUw,1302337,7819,108,13600
PikA邱振哲 【 憨人 】15週年特別紀念《致敬曲》（原唱：五月天）,UC_m6ymQncu77OZwzeKlC0tw,27593,276,5,16300
成龍 Jackie Chan - 謝謝一輩子（官方版MV）,UCEsinqZjZ11w0T9ZvyKIr6A,641351,19593,397,1580000
世界不會毀滅(Demo版) - 張簡君偉｜官方歌詞版 Official Lyric MV,UCzRFlyBUVHk91LBdKB12ypg,23976,164,0,6500
aMEI x Sandy [ 双影 ] Official Music Video - 戲劇「如懿傳」主題曲,UCI1ApqO0j1KU2M9iZR1cc8A,2323925,7813,510,115000
王力宏 Wang Leehom《CrossFire》官方MV Official MV,UCu2FqeCJmyxVEHS2PfZz8sw,1478832,1362,74,273000
Namewee黄明志18X禁幹歌【買包包換鮑鮑 Handbag Or Abalone】ft. AMOi-AMOi @Red People @亞洲通牒 Ultimatum To Asia 2019,UCFUtqTcgJgRnmZ3tMU6P74Q,2622775,24934,1571,2180000
魏嘉瑩 Arrow Wei 【泡泡氣球島】feat. 小球(莊鵑瑛) Official Music Video,UCl__rQRN5o5OrozeUNOOIDA,136909,1950,12,41300
有感覺 F.E.E.L. - 未完待續 To Be Continued (東森創作【愛的3.14159】插曲) (官方 Official MV),UCStpPtoeQUYII1Jsbl0qf8A,351627,2447,98,1490000
"我恨你我愛你 I hate you, I love you  - 傅又宣 Maggie Fu｜Official MV",UCHJ2m6e8Lkw_m2VhRT119UQ,3201053,12331,187,150000
李嘉格&GAI周延《山外青山樓外樓》【電視劇夜天子主題曲】官方高畫質 Official HD MV,UCCZasUiMCAk7rxq4HqZjmKQ,59541,381,24,113000
"劉明湘 Rose「沒遺憾，只有愛 No Regrets, Only Love」Official MV",UC4eIv8hUnb9eKb0SCe-CQow,160051,1674,19,9420
蕭敬騰 Jam Hsiao - 我有多麼喜歡你 How Much I Love You【獨唱版】(Official Live Video),UCfhl-IDxUrEq6RW6604eGmA,1301384,6423,153,208000
玖壹壹(Nine one one) - 恐怖情人Horrifying Lover 官方MV首播,UCIYA4KPaldLA535gazqX66A,11243903,29243,2130,921000
Crispy脆樂團【星空之上】Official 歌詞MV,UCYlD1Fycb0CIZEaNOc4M7Ag,73488,665,8,24000
Cosmos People 宇宙人  [ 浪費一整天 Waste ] Official Live Music Video,UC7ovu6a8ydIbDy0fAKmoZ9A,170445,2944,34,2260000
依錚依靜Yi-cheng Yi-ching【在森林等你 Waiting in the Woods】Official Lyrics Video,UCz-5I1ZGiXi88LdpK4AR6Vg,18775,148,2,692
袁婭維 Tia Ray - 消失的愛人 I Will Always Love You (Official Music Video),UCFUhDDZ0O_Ee615gI4dA_oQ,67605,807,18,14800
婁藝瀟 Loura Lou - 海市蜃樓 Mirage (Official Music Video),UCFUhDDZ0O_Ee615gI4dA_oQ,23721,192,4,14800
Dena (張粹方)【Daydreaming 白日夢】- Official MV | #CreatorSpotlightTW,UC8SL1DuWX8YpGe8Y781zq8A,153099,4720,69,223000
陳昇 Bobby Chen【短歌三葉草】Official Music Video,UCPcF3KTqhD67ADkukx_OeDg,33102,195,33,2510000
"DJ GROUND Feat. Sowut, Savage.M/馬克, JAYRoll 【Miss DJ】Official Music Video",UCPcF3KTqhD67ADkukx_OeDg,48268,628,79,2510000
胡鬧一番WhoKnowS《再見了以後》Official MV,UCziKLsTriE1-URMGkwobVuw,102914,1348,19,0
張立昂Marcus C feat. 子閎《我們之間 Between Us 》Official Music Video - 偶像劇【三明治女孩的逆襲】插曲,UCVe_k-wY7f8nxaGgnium--w,1351737,12686,151,40800
徐佳瑩 LaLa【記得帶走 When You Leave】Official Music Video,UCJpFZyuCDfkif5Qt74Re0kA,629569,5549,72,135000
潘瑋柏 Will Pan  - Moonlight (feat. TIA RAY 袁婭維) (English Ver.)【華納官方HD MV】,UC05G_SficL1XFNrHu5T43Gg,3184945,15546,317,120000
莫文蔚 Karen Mok - 中場沒有休息,UCpzxkjWch4-ODILXUC8NDpg,269515,366,51,42900
許靖韻 Angela Hui 《事與願違》 [Lyric MV],UCs9f8LhgPIEmERSfn5zsc_A,121760,2879,43,250000
田亞霍-Elvis 【過路人 Passer】feat. 蔡恩雨 PRISCILLA ABBY (Official Lyric Video),UCNdi__cyJxXiuVDP1KAfSmg,465478,3350,79,116000
那吾克熱《放空》官方 Official,UCzEjVCgkDj73bNHYvZmXs8A,67573,612,30,2140
